ALDER;CIVILSTAND;KØN;TID;OMRÅDE;INDHOLD
21 år;Fraskilt;I alt;2019K4;Odense;1
21 år;Fraskilt;I alt;2019K4;Hele landet;30
21 år;Fraskilt;I alt;2020K4;København;6
21 år;Fraskilt;I alt;2020K4;Aalborg;3
21 år;Fraskilt;I alt;2020K4;Aarhus;1
21 år;Fraskilt;I alt;2020K4;Esbjerg;0
21 år;Fraskilt;I alt;2020K4;Odense;0
21 år;Fraskilt;I alt;2020K4;Hele landet;36
21 år;I alt;I alt;2008K4;København;9696
21 år;I alt;I alt;2008K4;Aalborg;3484
21 år;I alt;I alt;2008K4;Aarhus;6721
21 år;I alt;I alt;2008K4;Esbjerg;1399
21 år;I alt;I alt;2008K4;Odense;3271
21 år;I alt;I alt;2008K4;Hele landet;63463
21 år;I alt;I alt;2009K4;København;10305
21 år;I alt;I alt;2009K4;Aalborg;3370
21 år;I alt;I alt;2009K4;Aarhus;7292
21 år;I alt;I alt;2009K4;Esbjerg;1414
21 år;I alt;I alt;2009K4;Odense;3301
21 år;I alt;I alt;2009K4;Hele landet;65976
21 år;I alt;I alt;2010K4;København;10931
21 år;I alt;I alt;2010K4;Aalborg;3681
21 år;I alt;I alt;2010K4;Aarhus;7746
21 år;I alt;I alt;2010K4;Esbjerg;1506
21 år;I alt;I alt;2010K4;Odense;3494
21 år;I alt;I alt;2010K4;Hele landet;68729
21 år;I alt;I alt;2011K4;København;11057
21 år;I alt;I alt;2011K4;Aalborg;3947
21 år;I alt;I alt;2011K4;Aarhus;8005
21 år;I alt;I alt;2011K4;Esbjerg;1519
21 år;I alt;I alt;2011K4;Odense;3833
21 år;I alt;I alt;2011K4;Hele landet;71179
21 år;I alt;I alt;2012K4;København;11194
21 år;I alt;I alt;2012K4;Aalborg;4241
21 år;I alt;I alt;2012K4;Aarhus;8084
21 år;I alt;I alt;2012K4;Esbjerg;1596
21 år;I alt;I alt;2012K4;Odense;4108
21 år;I alt;I alt;2012K4;Hele landet;72411
21 år;I alt;I alt;2013K4;København;11501
21 år;I alt;I alt;2013K4;Aalborg;4764
21 år;I alt;I alt;2013K4;Aarhus;8434
21 år;I alt;I alt;2013K4;Esbjerg;1573
21 år;I alt;I alt;2013K4;Odense;4156
21 år;I alt;I alt;2013K4;Hele landet;74991
21 år;I alt;I alt;2014K4;København;11216
21 år;I alt;I alt;2014K4;Aalborg;4804
21 år;I alt;I alt;2014K4;Aarhus;8336
21 år;I alt;I alt;2014K4;Esbjerg;1614
21 år;I alt;I alt;2014K4;Odense;4284
21 år;I alt;I alt;2014K4;Hele landet;75803
21 år;I alt;I alt;2015K4;København;11512
21 år;I alt;I alt;2015K4;Aalborg;4887
21 år;I alt;I alt;2015K4;Aarhus;8411
21 år;I alt;I alt;2015K4;Esbjerg;1579
21 år;I alt;I alt;2015K4;Odense;4428
21 år;I alt;I alt;2015K4;Hele landet;76893
21 år;I alt;I alt;2016K4;København;11981
21 år;I alt;I alt;2016K4;Aalborg;5033
21 år;I alt;I alt;2016K4;Aarhus;8883
21 år;I alt;I alt;2016K4;Esbjerg;1639
21 år;I alt;I alt;2016K4;Odense;4632
21 år;I alt;I alt;2016K4;Hele landet;80080
21 år;I alt;I alt;2017K4;København;11270
21 år;I alt;I alt;2017K4;Aalborg;4713
21 år;I alt;I alt;2017K4;Aarhus;8577
21 år;I alt;I alt;2017K4;Esbjerg;1525
21 år;I alt;I alt;2017K4;Odense;4447
21 år;I alt;I alt;2017K4;Hele landet;76488
21 år;I alt;I alt;2018K4;København;11865
21 år;I alt;I alt;2018K4;Aalborg;4839
21 år;I alt;I alt;2018K4;Aarhus;9154
21 år;I alt;I alt;2018K4;Esbjerg;1396
21 år;I alt;I alt;2018K4;Odense;4536
21 år;I alt;I alt;2018K4;Hele landet;77779
21 år;I alt;I alt;2019K4;København;11579
21 år;I alt;I alt;2019K4;Aalborg;4717
21 år;I alt;I alt;2019K4;Aarhus;8755
21 år;I alt;I alt;2019K4;Esbjerg;1432
21 år;I alt;I alt;2019K4;Odense;4282
21 år;I alt;I alt;2019K4;Hele landet;74580
21 år;I alt;I alt;2020K4;København;11586
21 år;I alt;I alt;2020K4;Aalborg;4750
21 år;I alt;I alt;2020K4;Aarhus;8506
21 år;I alt;I alt;2020K4;Esbjerg;1432
21 år;I alt;I alt;2020K4;Odense;4298
21 år;I alt;I alt;2020K4;Hele landet;73531
22 år;Ugift;I alt;2008K4;København;10759
22 år;Ugift;I alt;2008K4;Aalborg;3494
22 år;Ugift;I alt;2008K4;Aarhus;6991
22 år;Ugift;I alt;2008K4;Esbjerg;1345
22 år;Ugift;I alt;2008K4;Odense;3400
22 år;Ugift;I alt;2008K4;Hele landet;61392
22 år;Ugift;I alt;2009K4;København;11368
22 år;Ugift;I alt;2009K4;Aalborg;3598
22 år;Ugift;I alt;2009K4;Aarhus;7560
22 år;Ugift;I alt;2009K4;Esbjerg;1381
22 år;Ugift;I alt;2009K4;Odense;3448
22 år;Ugift;I alt;2009K4;Hele landet;62703
22 år;Ugift;I alt;2010K4;København;12025
22 år;Ugift;I alt;2010K4;Aalborg;3552
22 år;Ugift;I alt;2010K4;Aarhus;7910
22 år;Ugift;I alt;2010K4;Esbjerg;1415
22 år;Ugift;I alt;2010K4;Odense;3512
22 år;Ugift;I alt;2010K4;Hele landet;64938
22 år;Ugift;I alt;2011K4;København;12598
22 år;Ugift;I alt;2011K4;Aalborg;3983
22 år;Ugift;I alt;2011K4;Aarhus;8530
22 år;Ugift;I alt;2011K4;Esbjerg;1443
22 år;Ugift;I alt;2011K4;Odense;3752
22 år;Ugift;I alt;2011K4;Hele landet;67791
22 år;Ugift;I alt;2012K4;København;13004
22 år;Ugift;I alt;2012K4;Aalborg;4197
22 år;Ugift;I alt;2012K4;Aarhus;9009
22 år;Ugift;I alt;2012K4;Esbjerg;1494
22 år;Ugift;I alt;2012K4;Odense;4002
22 år;Ugift;I alt;2012K4;Hele landet;70419
22 år;Ugift;I alt;2013K4;København;13060
22 år;Ugift;I alt;2013K4;Aalborg;4576
22 år;Ugift;I alt;2013K4;Aarhus;8974
22 år;Ugift;I alt;2013K4;Esbjerg;1548
22 år;Ugift;I alt;2013K4;Odense;4353
22 år;Ugift;I alt;2013K4;Hele landet;71819
22 år;Ugift;I alt;2014K4;København;13415
22 år;Ugift;I alt;2014K4;Aalborg;5037
22 år;Ugift;I alt;2014K4;Aarhus;9192
22 år;Ugift;I alt;2014K4;Esbjerg;1526
22 år;Ugift;I alt;2014K4;Odense;4442
22 år;Ugift;I alt;2014K4;Hele landet;74420
22 år;Ugift;I alt;2015K4;København;13332
22 år;Ugift;I alt;2015K4;Aalborg;5091
22 år;Ugift;I alt;2015K4;Aarhus;9183
22 år;Ugift;I alt;2015K4;Esbjerg;1610
22 år;Ugift;I alt;2015K4;Odense;4557
22 år;Ugift;I alt;2015K4;Hele landet;75659
22 år;Ugift;I alt;2016K4;København;13965
22 år;Ugift;I alt;2016K4;Aalborg;5196
22 år;Ugift;I alt;2016K4;Aarhus;9531
22 år;Ugift;I alt;2016K4;Esbjerg;1560
22 år;Ugift;I alt;2016K4;Odense;4747
22 år;Ugift;I alt;2016K4;Hele landet;76779
22 år;Ugift;I alt;2017K4;København;14220
22 år;Ugift;I alt;2017K4;Aalborg;5325
22 år;Ugift;I alt;2017K4;Aarhus;10209
22 år;Ugift;I alt;2017K4;Esbjerg;1582
22 år;Ugift;I alt;2017K4;Odense;5040
22 år;Ugift;I alt;2017K4;Hele landet;79416
22 år;Ugift;I alt;2018K4;København;13514
22 år;Ugift;I alt;2018K4;Aalborg;5227
22 år;Ugift;I alt;2018K4;Aarhus;10113
22 år;Ugift;I alt;2018K4;Esbjerg;1465
22 år;Ugift;I alt;2018K4;Odense;4914
22 år;Ugift;I alt;2018K4;Hele landet;75872
22 år;Ugift;I alt;2019K4;København;14351
22 år;Ugift;I alt;2019K4;Aalborg;5418
22 år;Ugift;I alt;2019K4;Aarhus;10637
22 år;Ugift;I alt;2019K4;Esbjerg;1416
22 år;Ugift;I alt;2019K4;Odense;5011
22 år;Ugift;I alt;2019K4;Hele landet;77040
22 år;Ugift;I alt;2020K4;København;13889
22 år;Ugift;I alt;2020K4;Aalborg;5250
22 år;Ugift;I alt;2020K4;Aarhus;10558
22 år;Ugift;I alt;2020K4;Esbjerg;1375
22 år;Ugift;I alt;2020K4;Odense;4792
22 år;Ugift;I alt;2020K4;Hele landet;73281
22 år;Gift/separeret;I alt;2008K4;København;228
22 år;Gift/separeret;I alt;2008K4;Aalborg;64
22 år;Gift/separeret;I alt;2008K4;Aarhus;139
22 år;Gift/separeret;I alt;2008K4;Esbjerg;42
22 år;Gift/separeret;I alt;2008K4;Odense;69
22 år;Gift/separeret;I alt;2008K4;Hele landet;1767
22 år;Gift/separeret;I alt;2009K4;København;278
22 år;Gift/separeret;I alt;2009K4;Aalborg;54
22 år;Gift/separeret;I alt;2009K4;Aarhus;121
22 år;Gift/separeret;I alt;2009K4;Esbjerg;34
22 år;Gift/separeret;I alt;2009K4;Odense;80
22 år;Gift/separeret;I alt;2009K4;Hele landet;1834
22 år;Gift/separeret;I alt;2010K4;København;322
22 år;Gift/separeret;I alt;2010K4;Aalborg;64
22 år;Gift/separeret;I alt;2010K4;Aarhus;119
22 år;Gift/separeret;I alt;2010K4;Esbjerg;49
22 år;Gift/separeret;I alt;2010K4;Odense;67
22 år;Gift/separeret;I alt;2010K4;Hele landet;1915
22 år;Gift/separeret;I alt;2011K4;København;265
22 år;Gift/separeret;I alt;2011K4;Aalborg;56
22 år;Gift/separeret;I alt;2011K4;Aarhus;108
22 år;Gift/separeret;I alt;2011K4;Esbjerg;28
22 år;Gift/separeret;I alt;2011K4;Odense;72
22 år;Gift/separeret;I alt;2011K4;Hele landet;1716
22 år;Gift/separeret;I alt;2012K4;København;193
22 år;Gift/separeret;I alt;2012K4;Aalborg;62
22 år;Gift/separeret;I alt;2012K4;Aarhus;110
22 år;Gift/separeret;I alt;2012K4;Esbjerg;33
22 år;Gift/separeret;I alt;2012K4;Odense;64
22 år;Gift/separeret;I alt;2012K4;Hele landet;1544
22 år;Gift/separeret;I alt;2013K4;København;229
22 år;Gift/separeret;I alt;2013K4;Aalborg;51
22 år;Gift/separeret;I alt;2013K4;Aarhus;100
22 år;Gift/separeret;I alt;2013K4;Esbjerg;44
22 år;Gift/separeret;I alt;2013K4;Odense;50
22 år;Gift/separeret;I alt;2013K4;Hele landet;1443
22 år;Gift/separeret;I alt;2014K4;København;196
22 år;Gift/separeret;I alt;2014K4;Aalborg;45
22 år;Gift/separeret;I alt;2014K4;Aarhus;114
22 år;Gift/separeret;I alt;2014K4;Esbjerg;34
22 år;Gift/separeret;I alt;2014K4;Odense;68
22 år;Gift/separeret;I alt;2014K4;Hele landet;1350
22 år;Gift/separeret;I alt;2015K4;København;217
22 år;Gift/separeret;I alt;2015K4;Aalborg;46
22 år;Gift/separeret;I alt;2015K4;Aarhus;116
22 år;Gift/separeret;I alt;2015K4;Esbjerg;37
22 år;Gift/separeret;I alt;2015K4;Odense;64
22 år;Gift/separeret;I alt;2015K4;Hele landet;1532
22 år;Gift/separeret;I alt;2016K4;København;185
22 år;Gift/separeret;I alt;2016K4;Aalborg;63
22 år;Gift/separeret;I alt;2016K4;Aarhus;121
22 år;Gift/separeret;I alt;2016K4;Esbjerg;39
22 år;Gift/separeret;I alt;2016K4;Odense;50
22 år;Gift/separeret;I alt;2016K4;Hele landet;1590
22 år;Gift/separeret;I alt;2017K4;København;175
22 år;Gift/separeret;I alt;2017K4;Aalborg;63
22 år;Gift/separeret;I alt;2017K4;Aarhus;102
22 år;Gift/separeret;I alt;2017K4;Esbjerg;27
22 år;Gift/separeret;I alt;2017K4;Odense;70
22 år;Gift/separeret;I alt;2017K4;Hele landet;1543
22 år;Gift/separeret;I alt;2018K4;København;166
22 år;Gift/separeret;I alt;2018K4;Aalborg;53
22 år;Gift/separeret;I alt;2018K4;Aarhus;99
22 år;Gift/separeret;I alt;2018K4;Esbjerg;22
22 år;Gift/separeret;I alt;2018K4;Odense;46
22 år;Gift/separeret;I alt;2018K4;Hele landet;1462
22 år;Gift/separeret;I alt;2019K4;København;134
22 år;Gift/separeret;I alt;2019K4;Aalborg;41
22 år;Gift/separeret;I alt;2019K4;Aarhus;97
22 år;Gift/separeret;I alt;2019K4;Esbjerg;22
22 år;Gift/separeret;I alt;2019K4;Odense;51
22 år;Gift/separeret;I alt;2019K4;Hele landet;1318
22 år;Gift/separeret;I alt;2020K4;København;124
22 år;Gift/separeret;I alt;2020K4;Aalborg;46
22 år;Gift/separeret;I alt;2020K4;Aarhus;86
22 år;Gift/separeret;I alt;2020K4;Esbjerg;19
22 år;Gift/separeret;I alt;2020K4;Odense;45
22 år;Gift/separeret;I alt;2020K4;Hele landet;1104
22 år;Enke/enkemand;I alt;2008K4;København;1
22 år;Enke/enkemand;I alt;2008K4;Aalborg;0
22 år;Enke/enkemand;I alt;2008K4;Aarhus;0
22 år;Enke/enkemand;I alt;2008K4;Esbjerg;1
22 år;Enke/enkemand;I alt;2008K4;Odense;0
22 år;Enke/enkemand;I alt;2008K4;Hele landet;5
22 år;Enke/enkemand;I alt;2009K4;København;1
22 år;Enke/enkemand;I alt;2009K4;Aalborg;0
22 år;Enke/enkemand;I alt;2009K4;Aarhus;0
22 år;Enke/enkemand;I alt;2009K4;Esbjerg;0
22 år;Enke/enkemand;I alt;2009K4;Odense;0
22 år;Enke/enkemand;I alt;2009K4;Hele landet;2
22 år;Enke/enkemand;I alt;2010K4;København;0
22 år;Enke/enkemand;I alt;2010K4;Aalborg;0
22 år;Enke/enkemand;I alt;2010K4;Aarhus;0
22 år;Enke/enkemand;I alt;2010K4;Esbjerg;0
22 år;Enke/enkemand;I alt;2010K4;Odense;0
22 år;Enke/enkemand;I alt;2010K4;Hele landet;2
22 år;Enke/enkemand;I alt;2011K4;København;0
22 år;Enke/enkemand;I alt;2011K4;Aalborg;0
22 år;Enke/enkemand;I alt;2011K4;Aarhus;0
22 år;Enke/enkemand;I alt;2011K4;Esbjerg;0
22 år;Enke/enkemand;I alt;2011K4;Odense;0
22 år;Enke/enkemand;I alt;2011K4;Hele landet;4
22 år;Enke/enkemand;I alt;2012K4;København;0
22 år;Enke/enkemand;I alt;2012K4;Aalborg;0
22 år;Enke/enkemand;I alt;2012K4;Aarhus;0
22 år;Enke/enkemand;I alt;2012K4;Esbjerg;0
22 år;Enke/enkemand;I alt;2012K4;Odense;0
22 år;Enke/enkemand;I alt;2012K4;Hele landet;0
22 år;Enke/enkemand;I alt;2013K4;København;0
22 år;Enke/enkemand;I alt;2013K4;Aalborg;0
22 år;Enke/enkemand;I alt;2013K4;Aarhus;0
22 år;Enke/enkemand;I alt;2013K4;Esbjerg;1
22 år;Enke/enkemand;I alt;2013K4;Odense;0
22 år;Enke/enkemand;I alt;2013K4;Hele landet;2
22 år;Enke/enkemand;I alt;2014K4;København;0
22 år;Enke/enkemand;I alt;2014K4;Aalborg;0
22 år;Enke/enkemand;I alt;2014K4;Aarhus;0
22 år;Enke/enkemand;I alt;2014K4;Esbjerg;0
22 år;Enke/enkemand;I alt;2014K4;Odense;0
22 år;Enke/enkemand;I alt;2014K4;Hele landet;1
22 år;Enke/enkemand;I alt;2015K4;København;0
22 år;Enke/enkemand;I alt;2015K4;Aalborg;0
22 år;Enke/enkemand;I alt;2015K4;Aarhus;0
22 år;Enke/enkemand;I alt;2015K4;Esbjerg;0
22 år;Enke/enkemand;I alt;2015K4;Odense;0
22 år;Enke/enkemand;I alt;2015K4;Hele landet;1
22 år;Enke/enkemand;I alt;2016K4;København;0
22 år;Enke/enkemand;I alt;2016K4;Aalborg;0
22 år;Enke/enkemand;I alt;2016K4;Aarhus;0
22 år;Enke/enkemand;I alt;2016K4;Esbjerg;0
22 år;Enke/enkemand;I alt;2016K4;Odense;0
22 år;Enke/enkemand;I alt;2016K4;Hele landet;0
22 år;Enke/enkemand;I alt;2017K4;København;0
22 år;Enke/enkemand;I alt;2017K4;Aalborg;0
22 år;Enke/enkemand;I alt;2017K4;Aarhus;1
22 år;Enke/enkemand;I alt;2017K4;Esbjerg;0
22 år;Enke/enkemand;I alt;2017K4;Odense;0
22 år;Enke/enkemand;I alt;2017K4;Hele landet;2
22 år;Enke/enkemand;I alt;2018K4;København;0
22 år;Enke/enkemand;I alt;2018K4;Aalborg;0
22 år;Enke/enkemand;I alt;2018K4;Aarhus;0
22 år;Enke/enkemand;I alt;2018K4;Esbjerg;0
22 år;Enke/enkemand;I alt;2018K4;Odense;0
22 år;Enke/enkemand;I alt;2018K4;Hele landet;1
22 år;Enke/enkemand;I alt;2019K4;København;0
22 år;Enke/enkemand;I alt;2019K4;Aalborg;0
22 år;Enke/enkemand;I alt;2019K4;Aarhus;0
22 år;Enke/enkemand;I alt;2019K4;Esbjerg;0
22 år;Enke/enkemand;I alt;2019K4;Odense;0
22 år;Enke/enkemand;I alt;2019K4;Hele landet;2
22 år;Enke/enkemand;I alt;2020K4;København;0
22 år;Enke/enkemand;I alt;2020K4;Aalborg;0
22 år;Enke/enkemand;I alt;2020K4;Aarhus;0
22 år;Enke/enkemand;I alt;2020K4;Esbjerg;0
22 år;Enke/enkemand;I alt;2020K4;Odense;0
22 år;Enke/enkemand;I alt;2020K4;Hele landet;1
22 år;Fraskilt;I alt;2008K4;København;9
22 år;Fraskilt;I alt;2008K4;Aalborg;3
22 år;Fraskilt;I alt;2008K4;Aarhus;5
22 år;Fraskilt;I alt;2008K4;Esbjerg;0
22 år;Fraskilt;I alt;2008K4;Odense;2
22 år;Fraskilt;I alt;2008K4;Hele landet;73
22 år;Fraskilt;I alt;2009K4;København;3
22 år;Fraskilt;I alt;2009K4;Aalborg;6
22 år;Fraskilt;I alt;2009K4;Aarhus;2
22 år;Fraskilt;I alt;2009K4;Esbjerg;0
22 år;Fraskilt;I alt;2009K4;Odense;3
22 år;Fraskilt;I alt;2009K4;Hele landet;69
22 år;Fraskilt;I alt;2010K4;København;9
22 år;Fraskilt;I alt;2010K4;Aalborg;5
22 år;Fraskilt;I alt;2010K4;Aarhus;11
22 år;Fraskilt;I alt;2010K4;Esbjerg;1
22 år;Fraskilt;I alt;2010K4;Odense;2
22 år;Fraskilt;I alt;2010K4;Hele landet;98
22 år;Fraskilt;I alt;2011K4;København;17
22 år;Fraskilt;I alt;2011K4;Aalborg;4
22 år;Fraskilt;I alt;2011K4;Aarhus;4
22 år;Fraskilt;I alt;2011K4;Esbjerg;1
22 år;Fraskilt;I alt;2011K4;Odense;5
22 år;Fraskilt;I alt;2011K4;Hele landet;87
22 år;Fraskilt;I alt;2012K4;København;13
22 år;Fraskilt;I alt;2012K4;Aalborg;3
22 år;Fraskilt;I alt;2012K4;Aarhus;4
22 år;Fraskilt;I alt;2012K4;Esbjerg;2
22 år;Fraskilt;I alt;2012K4;Odense;2
22 år;Fraskilt;I alt;2012K4;Hele landet;85
22 år;Fraskilt;I alt;2013K4;København;17
22 år;Fraskilt;I alt;2013K4;Aalborg;2
22 år;Fraskilt;I alt;2013K4;Aarhus;7
22 år;Fraskilt;I alt;2013K4;Esbjerg;1
22 år;Fraskilt;I alt;2013K4;Odense;3
22 år;Fraskilt;I alt;2013K4;Hele landet;77
22 år;Fraskilt;I alt;2014K4;København;17
22 år;Fraskilt;I alt;2014K4;Aalborg;5
22 år;Fraskilt;I alt;2014K4;Aarhus;6
22 år;Fraskilt;I alt;2014K4;Esbjerg;1
22 år;Fraskilt;I alt;2014K4;Odense;2
22 år;Fraskilt;I alt;2014K4;Hele landet;87
22 år;Fraskilt;I alt;2015K4;København;14
22 år;Fraskilt;I alt;2015K4;Aalborg;4
22 år;Fraskilt;I alt;2015K4;Aarhus;5
22 år;Fraskilt;I alt;2015K4;Esbjerg;1
22 år;Fraskilt;I alt;2015K4;Odense;2
22 år;Fraskilt;I alt;2015K4;Hele landet;90
22 år;Fraskilt;I alt;2016K4;København;6
22 år;Fraskilt;I alt;2016K4;Aalborg;3
22 år;Fraskilt;I alt;2016K4;Aarhus;4
22 år;Fraskilt;I alt;2016K4;Esbjerg;0
22 år;Fraskilt;I alt;2016K4;Odense;3
22 år;Fraskilt;I alt;2016K4;Hele landet;89
22 år;Fraskilt;I alt;2017K4;København;9
22 år;Fraskilt;I alt;2017K4;Aalborg;0
22 år;Fraskilt;I alt;2017K4;Aarhus;7
22 år;Fraskilt;I alt;2017K4;Esbjerg;1
22 år;Fraskilt;I alt;2017K4;Odense;4
22 år;Fraskilt;I alt;2017K4;Hele landet;86
22 år;Fraskilt;I alt;2018K4;København;11
22 år;Fraskilt;I alt;2018K4;Aalborg;4
22 år;Fraskilt;I alt;2018K4;Aarhus;3
22 år;Fraskilt;I alt;2018K4;Esbjerg;2
22 år;Fraskilt;I alt;2018K4;Odense;3
22 år;Fraskilt;I alt;2018K4;Hele landet;111
22 år;Fraskilt;I alt;2019K4;København;10
22 år;Fraskilt;I alt;2019K4;Aalborg;4
22 år;Fraskilt;I alt;2019K4;Aarhus;4
22 år;Fraskilt;I alt;2019K4;Esbjerg;2
22 år;Fraskilt;I alt;2019K4;Odense;1
22 år;Fraskilt;I alt;2019K4;Hele landet;89
22 år;Fraskilt;I alt;2020K4;København;7
22 år;Fraskilt;I alt;2020K4;Aalborg;5
22 år;Fraskilt;I alt;2020K4;Aarhus;7
22 år;Fraskilt;I alt;2020K4;Esbjerg;0
22 år;Fraskilt;I alt;2020K4;Odense;2
22 år;Fraskilt;I alt;2020K4;Hele landet;84
22 år;I alt;I alt;2008K4;København;10997
22 år;I alt;I alt;2008K4;Aalborg;3561
22 år;I alt;I alt;2008K4;Aarhus;7135
22 år;I alt;I alt;2008K4;Esbjerg;1388
22 år;I alt;I alt;2008K4;Odense;3471
22 år;I alt;I alt;2008K4;Hele landet;63237
22 år;I alt;I alt;2009K4;København;11650
22 år;I alt;I alt;2009K4;Aalborg;3658
22 år;I alt;I alt;2009K4;Aarhus;7683
22 år;I alt;I alt;2009K4;Esbjerg;1415
22 år;I alt;I alt;2009K4;Odense;3531
22 år;I alt;I alt;2009K4;Hele landet;64608
22 år;I alt;I alt;2010K4;København;12356
22 år;I alt;I alt;2010K4;Aalborg;3621
22 år;I alt;I alt;2010K4;Aarhus;8040
22 år;I alt;I alt;2010K4;Esbjerg;1465
22 år;I alt;I alt;2010K4;Odense;3581
22 år;I alt;I alt;2010K4;Hele landet;66953
22 år;I alt;I alt;2011K4;København;12880
22 år;I alt;I alt;2011K4;Aalborg;4043
22 år;I alt;I alt;2011K4;Aarhus;8642
22 år;I alt;I alt;2011K4;Esbjerg;1472
22 år;I alt;I alt;2011K4;Odense;3829
22 år;I alt;I alt;2011K4;Hele landet;69598
22 år;I alt;I alt;2012K4;København;13210
22 år;I alt;I alt;2012K4;Aalborg;4262
22 år;I alt;I alt;2012K4;Aarhus;9123
22 år;I alt;I alt;2012K4;Esbjerg;1529
22 år;I alt;I alt;2012K4;Odense;4068
22 år;I alt;I alt;2012K4;Hele landet;72048
22 år;I alt;I alt;2013K4;København;13306
22 år;I alt;I alt;2013K4;Aalborg;4629
22 år;I alt;I alt;2013K4;Aarhus;9081
22 år;I alt;I alt;2013K4;Esbjerg;1594
22 år;I alt;I alt;2013K4;Odense;4406
22 år;I alt;I alt;2013K4;Hele landet;73341
22 år;I alt;I alt;2014K4;København;13628
22 år;I alt;I alt;2014K4;Aalborg;5087
22 år;I alt;I alt;2014K4;Aarhus;9312
22 år;I alt;I alt;2014K4;Esbjerg;1561
22 år;I alt;I alt;2014K4;Odense;4512
22 år;I alt;I alt;2014K4;Hele landet;75858
22 år;I alt;I alt;2015K4;København;13563
22 år;I alt;I alt;2015K4;Aalborg;5141
22 år;I alt;I alt;2015K4;Aarhus;9304
22 år;I alt;I alt;2015K4;Esbjerg;1648
22 år;I alt;I alt;2015K4;Odense;4623
22 år;I alt;I alt;2015K4;Hele landet;77282
22 år;I alt;I alt;2016K4;København;14156
22 år;I alt;I alt;2016K4;Aalborg;5262
22 år;I alt;I alt;2016K4;Aarhus;9656
22 år;I alt;I alt;2016K4;Esbjerg;1599
22 år;I alt;I alt;2016K4;Odense;4800
22 år;I alt;I alt;2016K4;Hele landet;78458
22 år;I alt;I alt;2017K4;København;14404
22 år;I alt;I alt;2017K4;Aalborg;5388
22 år;I alt;I alt;2017K4;Aarhus;10319
22 år;I alt;I alt;2017K4;Esbjerg;1610
22 år;I alt;I alt;2017K4;Odense;5114
22 år;I alt;I alt;2017K4;Hele landet;81047
22 år;I alt;I alt;2018K4;København;13691
22 år;I alt;I alt;2018K4;Aalborg;5284
22 år;I alt;I alt;2018K4;Aarhus;10215
22 år;I alt;I alt;2018K4;Esbjerg;1489
22 år;I alt;I alt;2018K4;Odense;4963
22 år;I alt;I alt;2018K4;Hele landet;77446
22 år;I alt;I alt;2019K4;København;14495
22 år;I alt;I alt;2019K4;Aalborg;5463
22 år;I alt;I alt;2019K4;Aarhus;10738
22 år;I alt;I alt;2019K4;Esbjerg;1440
22 år;I alt;I alt;2019K4;Odense;5063
22 år;I alt;I alt;2019K4;Hele landet;78449
22 år;I alt;I alt;2020K4;København;14020
22 år;I alt;I alt;2020K4;Aalborg;5301
22 år;I alt;I alt;2020K4;Aarhus;10651
22 år;I alt;I alt;2020K4;Esbjerg;1394
22 år;I alt;I alt;2020K4;Odense;4839
22 år;I alt;I alt;2020K4;Hele landet;74470
23 år;Ugift;I alt;2008K4;København;11338
23 år;Ugift;I alt;2008K4;Aalborg;3391
23 år;Ugift;I alt;2008K4;Aarhus;6862
23 år;Ugift;I alt;2008K4;Esbjerg;1280
23 år;Ugift;I alt;2008K4;Odense;3187
23 år;Ugift;I alt;2008K4;Hele landet;59110
23 år;Ugift;I alt;2009K4;København;11940
23 år;Ugift;I alt;2009K4;Aalborg;3492
23 år;Ugift;I alt;2009K4;Aarhus;7263
23 år;Ugift;I alt;2009K4;Esbjerg;1282
23 år;Ugift;I alt;2009K4;Odense;3328
23 år;Ugift;I alt;2009K4;Hele landet;61280
23 år;Ugift;I alt;2010K4;København;12533
23 år;Ugift;I alt;2010K4;Aalborg;3636
23 år;Ugift;I alt;2010K4;Aarhus;7646
23 år;Ugift;I alt;2010K4;Esbjerg;1335
23 år;Ugift;I alt;2010K4;Odense;3487
23 år;Ugift;I alt;2010K4;Hele landet;62610
23 år;Ugift;I alt;2011K4;København;12922
23 år;Ugift;I alt;2011K4;Aalborg;3812
23 år;Ugift;I alt;2011K4;Aarhus;8145
23 år;Ugift;I alt;2011K4;Esbjerg;1368
23 år;Ugift;I alt;2011K4;Odense;3587
23 år;Ugift;I alt;2011K4;Hele landet;64808
23 år;Ugift;I alt;2012K4;København;14005
23 år;Ugift;I alt;2012K4;Aalborg;4132
23 år;Ugift;I alt;2012K4;Aarhus;8693
23 år;Ugift;I alt;2012K4;Esbjerg;1408
23 år;Ugift;I alt;2012K4;Odense;3701
23 år;Ugift;I alt;2012K4;Hele landet;68068
23 år;Ugift;I alt;2013K4;København;14472
23 år;Ugift;I alt;2013K4;Aalborg;4281
23 år;Ugift;I alt;2013K4;Aarhus;9132
23 år;Ugift;I alt;2013K4;Esbjerg;1435
23 år;Ugift;I alt;2013K4;Odense;4146
23 år;Ugift;I alt;2013K4;Hele landet;70777
23 år;Ugift;I alt;2014K4;København;14435
23 år;Ugift;I alt;2014K4;Aalborg;4609
23 år;Ugift;I alt;2014K4;Aarhus;9050
23 år;Ugift;I alt;2014K4;Esbjerg;1497
23 år;Ugift;I alt;2014K4;Odense;4409
23 år;Ugift;I alt;2014K4;Hele landet;72128
23 år;Ugift;I alt;2015K4;København;14702
23 år;Ugift;I alt;2015K4;Aalborg;5087
23 år;Ugift;I alt;2015K4;Aarhus;9334
